ID,ID_JPLREF,PARENT,PARENT_JPLREF,EPOCH,REF_FRAME,A_SEMI_MAJOR_AXIS_KM,EC_ECCENTRICITY,W_ARG_PERIAPSIS_DEG,TP_TIME_DAYS,MA_MEAN_ANOMALY_DEG,IN_INCLINATION_DEG,OM_LONGITUDE_ASCENDING_NODE_DEG,PR_SIDEREAL_ORBIT_PERIOD_SEC,ROT_FRAME,TILT_OBLIQUITY_DEG,TILT_AZIMUTH_DEG,PARENT_ROT_LONG,MEAN_RADIUS_KM,GM_KM3/S2,SIDEREAL_PERIOD_SEC,RETROGRADE_ROT,GROUP,BODY_TYPE
Vanth,120090482,Orcus,920090482,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,221.5,3.47,0,FALSE,Trans-Neptunian,MinorBody
Weywot,120050000,Quaoar,920050000,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,82.5,0.04783,0,FALSE,Trans-Neptunian,MinorBody
Dactyl,243,Ida,243,2451545,Equatorial,0,0,0,0,0,0,0,0,Perifocal,0,0,0,0.7,0.00000003470636,0,FALSE,Asteroid,MinorBody
S/2015_1 (MK2),136472,Makemake,136472,2451545,Ecliptic,0,0,0,0,0,0,0,0,Perifocal,0,0,0,87.5,0.00032037,0,FALSE,Trans-Neptunian,MinorBody
Oumuamua,DES=3788040,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,0.2,1.6E-11,28573,FALSE,Interstellar,Asteroid
Halley,90000030,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,5.5,0.00001468,190080,FALSE,Comet,Comet
Borrelly,90000305,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,2.4,0.000001335,45000,FALSE,Comet,Comet
Tempel 1,90000192,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,3,0.00000504,146520,FALSE,Comet,Comet
Wild 2,90000860,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,2.1,0.000001535,146880,FALSE,Comet,Comet
Hartley 2,90000955,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,0.8,0.00000002,65160,FALSE,Comet,Comet
Churyumov-Gerasimnko,90000701,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.7,0.000000662,44640,FALSE,Comet,Comet
